1034,C17-BL-2015,New Version Of The Ring,D. Brandon,02/15/17,,
1035,C17-BO-0003,Next Version,D. Brandon,02/09/17,,
1036,C17-GG-0007,Next Version,D. Brandon,02/25/17,,
1037,C17-BL-2006,Nylion Spacer,D. Brandon,02/14/17,,
1038,C17-ER-3006,Camera Mount V2,J. Wu,03/03/17,,
1039,C17-GG-2006,Peg,D. Brandon,02/13/17,,
1040,C17-FC-0002,Peg For Delivery,D. Brandon,02/12/17,,
1041,C17-FC-7001,Peg For Delivery,D. Brandon,02/12/17,,
1042,S17-SB-4002,Pillow Block,B. Long,01/17/17,,
1043,S17-SB-4005,Pillow Block,D. Brandon,01/21/17,,
1044,C17-GG-4003,Pillow Block,D. Brandon,02/13/17,,
1045,C17-GG-4006,Pillow Block,D. Brandon,02/19/17,,
1046,C17-GG-4007,Pillow Block For Main Shaft,D. Brandon,02/20/17,,
1047,C17-BO-4007,Pillow Block For V2 Motors,D. Brandon,02/14/17,,
1048,B17-SV-5001,Pit Shelf Unit - Common Shelf,S. Tefera,02/21/17,,
1049,B17-SV-1001,Pit Shelf Unit - Cross Member,S. Tefera,02/21/17,,
1050,B17-SV-1002,"Pit Shelf Unit - Cross Member, Short",S. Tefera,02/21/17,,
1051,B17-SV-2001,"Pit Shelf Unit - Support Beam, Long",S. Tefera,02/21/17,,
1052,B17-SV-2002,"Pit Shelf Unit - Support Beam, Long",S. Tefera,02/21/17,,
1053,B17-SV-0001,Pit Shelf Unit - Tall,S. Tefera,02/21/17,,
1054,B17-SV-0002,Pit Shelf Unit - Tall,S. Tefera,02/21/17,,
1055,S17-SB-4015,Pitch Adj.sys.  Base Plate,B. Long,01/30/17,,
1056,S17-SB-4017,Pitch Adj.sys. Attch. Block,B. Long,01/30/17,,
1057,S17-SB-4016,Pitch Adj.sys. Side Plate,B. Long,01/30/17,,
1058,S17-SB-0012,Pitch Adjsys Full Asm,B. Long,01/30/17,,
1059,S17-SB-4018,Pitch Adjsys Side>bottom Plate Attch Block,B. Long,01/30/17,,
1060,S17-SL-2002,Pivot Plate,S. Wang,01/16/17,,
1061,S17-SL-2003,Pivot Point Shaft,S. Wang,01/16/17,,
1062,S17-BO-2002,Plastic little Triangle,S. Wang,01/17/17,,
1063,S17-BD-4001,Plastic Plate for Ball Shooter,D. Brandon,01/20/17,,
1064,C17-BO-4001,"Plastic Plate, V2",D. Brandon,01/25/17,,
1065,C17-CL-4002,Plug For Sholder Bolt.,D. Brandon,02/07/17,,
1066,S17-SB-5001,Prototype backboard/frame,B. Long,01/16/17,,
1067,S17-SB-6002,Prototype design for rotating plate of shooter/loader asm,B. Long,01/21/17,,
1068,S17-SB-4001,Prototype Shooter Plate from Plastic,D. Brandon,01/17/17,,
1069,S17-SB-0007,Prototype shooter rotating asm,B. Long,01/21/17,,
1070,S17-SB-6003,prototype stationary plate shooter asm,B. Long,01/21/17,,
1071,S17-BD-4002,Retainer Plate for Fabric,D. Brandon,01/21/17,,
1072,C17-BO-4004,Retainer Ring For Shooter,D. Brandon,02/04/17,,
1073,C17-GG-4012,Right Shoe,D. Brandon,02/23/17,,
1074,S17-CH-0004,Right Wheel Of Batterfly ,R. Rietveld,01/27/17,,
1075,C17-FT-4003,Ring To Hold Blender,D. Brandon,02/10/17,,
1076,C17-CH-2033,Riser Block,D. Brandon,02/06/17,,
1077,S17-SB-4007,Rotating Plate For Sb Shooter,B. Long,01/27/17,,
1078,C17-GG-2005,Rotating Shaft,D. Brandon,02/13/17,,
1079,S17-BO-1003,round base plate- top turret,S. Tefera,01/19/17,,
1080,C17-FT-2007,Round Bender Well: Poly Carbonate,D. Brandon,01/31/17,,
1081,C17-FT-2037,Round Lipe,J. Bassett,02/28/17,,
1082,S17-SB-0009,Sb Shooter Rotation Asm V3,B. Long,01/27/17,,
1083,C17-GG-0005,Second/third V Grabber Asm,B. Long,02/20/17,,
1084,C17-GG-2001,Shaft,D. Brandon,02/12/17,,
1085,S17-FC-1001,Sheet Metal,J. Bassett,01/16/17,,
1086,C17-CH-1002,Sheet Metal Strap For Battery Holder,R. Carranza,02/07/17,,
1087,C17-BO-1002,Shifting Ball Shooter Piece,J. Bassett,01/26/17,,
1088,S17-BO-4003,Shifting hood side plate,S. Tefera,01/20/17,,
1089,C17-ER-3007,Universal Camera Mount,J. Wu,03/03/17,,
1090,P16-BH-0002,Shooter - Arm Assy,R. Carranza,10/25/16,,
1091,C17-BO-2005,Shooter - Fuel Tank Stanchion,K. Dominguez,02/15/17,,
1092,C17-BO-4012,"Shooter - Fuel Tank Stanchion Plug, Bottom",K. Dominguez,02/15/17,,
1093,C17-BO-4014,"Shooter - Fuel Tank Stanchion Plug, Top",K. Dominguez,02/16/17,,
1094,C17-ER-3008,Camera and LED mount,J. Wu,03/03/17,,
1095,P16-BH-2004,Shooter - Main Frame - Long,R. Carranza,10/25/16,,
1096,P16-BH-2005,Shooter - Main Frame - Short,R. Carranza,10/25/16,,
1097,P16-BH-2008,Shooter - Mounting Bracket,R. Carranza,10/25/16,,
1098,C17-BO-2004,Shooter - Pin,B. Long,02/15/17,,
1099,P16-BH-2006,Shooter - Rear Brace Member,S. Tefera,10/25/16,,
1100,C17-BO-2006,Shooter - Rotation Plate,B. Long,02/17/17,,
1101,C17-BO-4015,Shooter - Screw Support Pillow Block,B. Long,02/16/17,,
1102,C17-BO-2003,Shooter - Side Wall Mount,B. Long,02/15/17,,
1103,C17-BO-4017,"Shooter - Sqaure Thread Pillow Block, Hard Method",K. Dominguez,02/19/17,,
1104,C17-BO-4016,"Shooter - Square Thread Pillow Block, Easy Method",K. Dominguez,02/19/17,,
1105,C17-BO-1005,Shooter - Stanchion Anti-rotation Tab,K. Dominguez,02/15/17,,
1106,C17-BO-0007,Shooter - Stanchion Assy,K. Dominguez,02/15/17,,
1107,P16-BH-1001,Shooter - Toilet Seat,S. Tefera,10/25/16,,
1108,P16-BH-2007,Shooter - Toilet Seat Mount,S. Tefera,10/25/16,,
1109,P16-BH-1002,Shooter - Toilet Seat Mount 2,S. Tefera,10/25/16,,
1110,C17-BO-2008,Shooter - Turn Table Rod - Easy Method,K. Dominguez,02/19/17,,
1111,C17-BO-2007,Shooter - Turn Table Rod - Hard Method,K. Dominguez,02/19/17,,
1112,C17-SL-0002,Shooter Loader,D. Fieldhouse,02/18/17,,
1113,S17-SL-0002,Shooter Loader Assembly -Twin Turret,R. Carranza,01/17/17,,
1114,S17-SL-4002,Shooter Loader- Ball Guider,R. Carranza,01/17/17,,
1115,S17-SL-2004,shooter loader hex shaft,R. Carranza,01/09/17,,
1116,S17-SL-2005,shooter loader hex shaft with extruded cut,R. Carranza,01/21/17,,
1117,C17-BO-4002,"Shooter Plate, Forth Version",D. Brandon,02/01/17,,
1118,C17-BO-4003,"Shooter Plate, Version 5",D. Brandon,02/04/17,,
1119,P16-BH-2003,Shooter Rotational Shaft,R. Carranza,10/25/16,,
1120,C17-BO-0002,Shooter Wheel Assembley,D. Brandon,02/01/17,,
1121,S17-VI-7001,Short Bot - Total Volume,K. Dominguez,01/07/17,,
1122,S17-VI-0001,Short Bot - Volume Assy,K. Dominguez,01/07/17,,
1123,S17-CH-2003,Short side of Chassis frame,R. Rietveld,01/14/17,,
1124,S17-GH-1004,Side curved barrier,S. Tefera,01/16/17,,
1125,C17-GG-4001,Side Mount,D. Brandon,02/12/17,,
1126,C17-CL-4005,Side Of Spool,D. Brandon,02/07/17,,
1127,C17-FL-2001,Side Panel For Fuel Tank,D. Brandon,02/01/17,,
1128,C17-CL-4004,Side Plate,D. Brandon,02/07/17,,
1129,C17-FT-4006,Side Plate L V2,B. Long,03/02/17,,
1130,C17-FT-4005,Side Plate V2,B. Long,03/02/17,,
1131,C17-CH-0007,Side Rail With Butterfly Drive,D. Brandon,02/06/17,,
1132,C17-BL-6001,Side View Sketch For Design,D. Brandon,02/14/17,,
1133,C17-FL-2004,Side Wall,D. Fieldhouse,02/11/17,,
1134,C17-SL-2003,Side Wall,D. Fieldhouse,02/18/17,,
1135,C17-FT-2039,Side Wall Barrier On Fuel Tank,H. Fieldhouse,02/28/17,,
1136,C17-BO-4010,Side Wall For Final Bot,D. Brandon,02/14/17,,
1137,S17-BO-0004,single wheel shooter,J. Bassett,01/21/17,,
1138,S17-BO-1002,Single Wheel Shooter- Frame,S. Tefera,01/19/17,,
1139,S17-BO-7002,Single wheel shooter volume model,S. Wang,01/14/17,,
1140,C17-FT-2003,Small Corner Piece Of Fuel Tank,H. Fieldhouse,01/27/17,,
1141,C17-CH-4001,Small Post,D. Brandon,02/10/17,,
1142,S17-SB-0006,Small softball shooter full asm,B. Long,01/20/17,,
1143,C17-FT-2001,Small Wall For Front Of Fuel Tank,H. Fieldhouse,01/27/17,,
1144,S17-SB-4004,Smallified v of softball 2 shooter,B. Long,01/20/17,,
1145,S17-SB-2003,Softball - Sideplate To Turntable Connector,B. Long,02/04/17,,
1146,S17-SB-4014,Softball Shooter - Shooter Mount Plater,K. Dominguez,01/28/17,,
1147,S17-SB-1005,Softball Shooter - Side Plater Mount,B. Long,02/04/17,,
1148,S17-SB-0011,Softball Shooter Assembly With Angle Limit,K. Dominguez,01/28/17,,
1149,S17-SB-4003,Softball Shooter V2.0 - Backplate,B. Long,01/19/17,,
1150,S17-SB-0004,Softball Shooter V2.0 - Full asm,B. Long,01/19/17,,
1151,C17-BO-9001,Softball Turntable - Motor Output Shaft (make From SP-03-025),K. Dominguez,02/18/17,,
1152,S17-SB-0005,Softball V2.1 - Hub and Wheel asm,B. Long,01/20/17,,
1153,S17-SL-4001,Softball V2: shooter disc,B. Long,01/17/17,,
1154,C17-ER-3009,Camera Mount V3,J. Wu,03/03/17,,
1155,C17-BL-4005,"Spinning ""popcorn"" Sys Plate",B. Long,02/27/17,,
1156,C17-FT-3001,Spring Support,S. Wang,03/03/17,,
1157,C17-FT-3002,Spring Support 2,S. Wang,03/03/17,,
1158,S17-BO-4004,Stable hood side plate,S. Tefera,01/20/17,,
1159,S17-BO-4005,Stable hood side plate 2,S. Tefera,01/20/17,,
1160,S17-SB-4009,Stationary Base Plate For Sb Shooter,B. Long,01/27/17,,
1161,C17-GG-4005,Support Bar ,D. Brandon,02/19/17,,
1162,C17-BL-2009,Support Bar For Motor,D. Brandon,02/15/17,,
1163,P16-BH-2001,Support Beam,R. Carranza,10/25/16,,
1164,C17-BL-2023,Support Block For Blender Fin,R. Carranza,02/25/17,,
1165,C17-BL-2021,Support Bracket For Motor,B. Long,02/20/17,,
1166,C17-BL-2014,"Table Bottom, New Version, To Fit.",D. Brandon,02/15/17,,
1167,S17-VI-7002,Tall Bot - Total Volume,K. Dominguez,01/07/17,,
1168,S17-VI-0002,Tall Bot - Volume Assy,K. Dominguez,01/07/17,,
1169,S17-CL-2008,Teeth,R. Carranza,01/31/17,,
1170,C17-BO-4006,Test Ring ,D. Brandon,02/14/17,,
1171,S17-FL-1001,The Basi Wall for fuel loader,S. Wang,01/20/17,,
1172,S17-CL-1010,This is the mounter for the fin. Eventually going to be cut on a L shape aluminum. Not for CAD modeling.,J. Wu,01/21/17,,
1173,C17-SL-2001,Top Cover,D. Fieldhouse,02/18/17,,
1174,C17-BL-2005,Top Guild In Blender,D. Brandon,02/14/17,,
1175,S17-SB-4012,Top Mounted motor Back Plate For Sb Shooter,B. Long,01/28/17,,
1176,C17-GG-3001,Grabber Camera Mount L Bracket,B. Long,03/03/17,,
1177,C17-BL-2002,Top Ring,D. Brandon,02/14/17,,
1178,C17-BL-2011,"Top Ring, For Bigger Blender",D. Brandon,02/15/17,,
1179,S17-BO-0002,Top Turret,S. Tefera,01/19/17,,
1180,C17-FL-2002,Top Wall Of Guider,D. Fieldhouse,02/11/17,,
1181,C17-FT-2041,Top Wing Slider,S. Wang,03/03/17,,
1182,S17-CH-0002,Traction wheel for butterfly drive,R. Rietveld,01/16/17,,
1183,C17-CL-2002,Trianglar Support For Climber,S. Wang,02/03/17,,
1184,C17-GH-1005,Trianglar Support For Nuematic,S. Wang,02/04/17,,
1185,C17-BO-4008,"Turn Table Top, New Version",D. Brandon,02/14/17,,
1186,C17-BO-4018,Turntable Sensor Mount,J. Wu,02/23/17,,
1187,S17-BO-4007,Turret Inner Shield,J. Bassett,01/21/17,,
1188,S17-BO-0003,turret lazy susan,J. Bassett,01/20/17,,
1189,S17-BO-4006,Turret Outer Shield,J. Bassett,01/21/17,,
1190,S17-FS-4001,Turret Outer Shield,J. Bassett,01/21/17,,
1191,S17-ER-0003,Twin turrent design v2,K. Dominguez,01/20/17,,
1192,S17-SL-7001,Twin Turret - Shooter Loader Volume,K. Dominguez,01/17/17,,
1193,S17-ER-0004,Twin Turret - V3,H. Fieldhouse,01/26/17,,
1194,C17-GG-3002,1x2 Bracket For Mounting Gg Cam,B. Long,03/03/17,,
1195,S17-SB-0013,Updated Shooter Sma,B. Long,02/07/17,,
1196,C17-BL-2017,Upper Motor Support,D. Brandon,02/16/17,,
1197,C17-FT-2022,Upper Ring For V4,D. Brandon,02/13/17,,
1198,C17-GG-3003,Gear Grabber - 2 D.O.F. Camera Mount,K. Dominguez,03/07/17,,
1199,C17-GG-0004,Version Two,D. Brandon,02/19/17,,
1200,C17-GG-3004,Gear Grabber - 2 D.o.f. Servo To Servo Connector,B. Long,03/07/17,,
1201,S17-BD-7001,Volume - Ball Shooter - Dual Wheel,S. Tefera,01/09/17,,
1202,S17-BO-7001,Volume - Ball Shooter - Single Wheel,S. Wang,01/09/16,,
1203,S17-CH-7006,"Volume - Chassis - Short Volume, Least Intake",K. Dominguez,01/09/17,,
1204,S17-CH-7003,"Volume - Chassis - Short Volume, Mecanum",R. Carranza,01/08/17,,
1205,S17-CH-7002,"Volume - Chassis - Short Volume, Most Intake",R. Carranza,01/08/17,,
1206,S17-CH-7005,"Volume - Chassis - Tall Volume, Least Intake",K. Dominguez,01/09/17,,
1207,S17-CH-7004,"Volume - Chassis - Tall Volume, Mecanum",R. Carranza,01/08/17,,
1208,S17-CH-7001,"Volume - Chassis - Tall Volume, Most Intake",R. Carranza,01/08/17,,
1209,S17-CL-7001,Volume - Climber - Box Frame,B. Long,01/08/17,,
1210,S17-CL-7002,Volume - Climber - Center Bar,B. Long,01/08/17,,
1211,S17-CL-7003,Volume - Climber - Rough Racket Device,B. Long,01/08/17,,
1212,S17-GH-7001,Volume - Gear Holder,S. Tefera,01/09/17,,
1213,C17-BL-2012,Wall For Big Blender,D. Brandon,02/15/17,,
1214,C17-BL-1001,Wall For The Blender,R. Carranza,02/28/17,,
1215,S17-FC-1003,wall of fuel collector,S. Wang,01/21/17,,
1216,S17-FT-2005,Wall Of Fuel Tank Without The Cutting,S. Wang,01/26/17,,
1217,S17-SB-4011,Washer For Sb Shooter Rotatieros,B. Long,01/27/17,,
1218,S17-CL-4004,Wasted Guiding Fin L Bracket,R. Carranza,01/28/17,,
1219,C17-CL-2007,Weld Plate To Fix,D. Brandon,02/08/17,,
1220,C17-CH-0009,Welded Frame Of Robot,S. Tefera,02/06/17,,
1221,P16-BH-3001,Window Motor Mount,R. Carranza,10/29/16,,
1222,C17-FT-1002,Wing For Size Of Fuel Tank,S. Tefera,02/02/17,,
1223,C17-FT-2018,Wing Hinge,J. Bassett,02/04/17,,
1224,C17-FT-2045,Wing Of 9th Fuel Tank ,S. Tefera,03/04/17,,
1225,C17-GG-0008,With Chassis And Bumbers,D. Brandon,02/25/17,,
1226,S17-SB-4010,Yaw Adjustment Block For Shooter,B. Long,01/27/17,,
1227,N18-CH-6002,Tilted Scale With Cube,J. Bassett,01/19/17,,
1228,P17-CH-2001,6 Wheel Chassis - First Part Of The Season!!!!!!!!! (basic Long Side Bar For The 6 Wheels Chassis Modified From 2015 Season,S. Wang,09/26/17,,
1229,P17-CH-2002,6 Wheels Bottom Modified From 2015 Seasons,S. Wang,09/26/17,,
1230,P17-CH-0001,First Assembly of the season. Lets go boi!6 Wheels Chassie Modified From 2015 Season,S. Wang,09/26/17,,
1231,P17-SW-1001,Ball Sweeper - Motor Mount,R. Rietveld,09/30/17,,
1232,P17-SW-2001,Ball Sweeper - Sweeper Bar,R. Rietveld,09/30/17,,
1233,P17-FL-2001,FLL Fog Catcher - Middle Axel A,J. Bassett,09/30/17,,
1234,P17-FL-7001,FLL Fog Catcher - Wheel A,J. Bassett,09/30/17,,
1235,P17-SW-4001,Sweeper Bar Plug,R. Rietveld,10/03/17,,
1236,P17-SW-2002,Ball Sweeper - Base 80-20,R. Rietveld,10/07/17,,
1237,P17-SW-2003,Ball Sweeper - Upright Stand 80-20,R. Rietveld,10/07/17,,
1238,P17-SW-2004,Ball Sweeper - Crossbar 80-20,R. Rietveld,10/07/17,,
1239,P17-FL-9001,FLL Fog Catcher - Screen  A,J. Bassett,10/07/17,,
1240,P17-FL-0001,FLL Fog Catcher - Main Assembly,J. Bassett,10/07/17,,
1241,P17-FL-7002,FLL Fog Catcher - Wheel B,J. Bassett,10/07/17,,
1242,P17-FL-2002,FLL Fog Catcher - Axel B,J. Bassett,10/07/17,,
1243,P17-FL-7003,FLL Fog Catcher - Screen B,J. Bassett,10/07/17,,
1244,P17-FL-0002,FLL Fog Catcher - Assembly B,J. Bassett,10/07/17,,
1245,P17-CH-2003,6 Wheel Chassis - Inside Bar,M. Schroeder,10/21/17,,
1246,P17-CH-6001,6 Wheel Chassis - Outer Frame,M. Schroeder,10/21/17,,
1247,P17-CH-4001,6 Wheel Chassis - Plug,M. Schroeder,10/21/17,,
1248,P17-CH-2004,6 Wheel Chassis - Outer Frame Bar 1,M. Schroeder,10/21/17,,
1249,P17-CH-2005,6 Wheel Chassis - Outer Frame Bar 2,M. Schroeder,10/21/17,,
1250,P17-SW-1002,Ball Sweeper - Double Sided  Shaft Mount,R. Rietveld,10/24/17,,
1251,P17-SW-1003,Ball Sweeper - Shaft Bracket,R. Rietveld,10/24/17,,
1252,P17-CH-0002,6 Wheel Chassis - Assembly,M. Schroeder,10/24/17,,
1253,P17-CH-3001,6 Wheel Chassis - Bolt Spacer,M. Schroeder,10/28/17,,
1254,P17-CH-3002,6 Wheel Chassis - Bolt Spacer 2,M. Schroeder,10/28/17,,
1255,P17-CH-2006,6 Wheel Chassis - Motor Hex Shaft,M. Schroeder,10/28/17,,
1256,P17-TS-5001,The Top Plate Onto Which Camera &c Attached,B. Long,10/28/17,,
1257,P17-TS-3001,Mount For Camera And Military Grade Death Laser,B. Long,10/28/17,,
1258,P17-TS-5002,Base/stand To Support Everything Else,B. Long,10/28/17,,
1259,P17-TS-2001,3x1 Modified To Support Cameraboi,B. Long,10/28/17,,
1260,P17-TS-2002,3/8 Hex For Camera,B. Long,10/28/17,,
1261,P17-TS-5003,Wooden Support Block To Elevate Asm,B. Long,10/28/17,,
1262,P17-TS-2003,Motor Mount For Worm Gear,B. Long,10/28/17,,
1263,P17-TS-3002,Worm Gear Modified From andymark am-2366,B. Long,10/28/17,,
1264,P17-TS-5004,Wooden Buffer To Put Pulley At Correct Loc,B. Long,10/28/17,,
1265,P17-TS-0001,Full Targeting System Asm,B. Long,10/28/17,,
1266,P17-SW-2005,Ball Sweeper - Pulley Shaft,R. Rietveld,11/02/17,,
1267,P17-CS-2001,Tony Table - Top Front Rail,D. Fieldhouse,11/02/17,,
1268,P17-CS-2002,Tony Table - Top Back Rail,D. Fieldhouse,11/02/17,,
1269,P17-CS-2003,Tony Table - Top Side Rail,D. Fieldhouse,11/02/17,,
1270,P17-CS-2004,Tony Table - Leg,D. Fieldhouse,11/02/17,,
1271,P17-CS-2005,Tony Table - Shelf Support,D. Fieldhouse,11/02/17,,
1272,P17-CS-4001,Tony Table - Leg Cover,D. Fieldhouse,11/02/17,,
1273,P17-CS-0001,Tony Table Base Assembly,D. Fieldhouse,11/02/17,,
1274,P17-TS-2004,A 3x1 That Holds The Elevation Encoder,B. Long,11/04/17,,
1275,P17-TS-3003,Encoder To 3/8 Hex Connectifier,B. Long,11/04/17,,
1276,P17-CH-2007,Pdm Practice Scrutch Part,S. Wang,11/07/17,,
1277,G17-GN-4001,"0.5"" Hub W/no Key",S. Wang,11/07/17,,
1278,P17-SW-4002,Ball Sweeper - Modified Pulley,R. Rietveld,11/09/17,,
1279,P17-TS-3004,Modified Worm,B. Long,11/09/17,,
1280,P17-TS-2005,2x2 With .875 Bearing Hole,B. Long,11/09/17,,
1281,P17-SW-2006,Ball Sweeper - 80-20 Cross Support,R. Rietveld,11/11/17,,
1282,V18-LW-1001,Back Base Of The Claw,T. Qu,01/08/18,,
1283,V18-LW-1002,Moving Part Of The Claw,T. Qu,01/08/18,,
1284,V18-LW-1003,Arm Side Of The Claw,T. Qu,01/08/18,,
1285,V18-LW-0001,Claw First Prototype,T. Qu,01/08/18,,
1286,V18-LW-1004,Mirror of Back Base Of The Claw,T. Qu,01/08/18,,
1287,V18-LW-1005,Mirror Moving Part Of The Claw,T. Qu,01/08/18,,
1288,V18-LW-1006,Mirror Arm Side Of The Claw,T. Qu,01/08/18,,
1289,N18-BF-2001,Cassette - Concept Bar,R. Rietveld,01/08/18,,
1290,N18-BF-1001,Cassette - Concept Bracket 1,R. Rietveld,01/08/18,,
1291,N18-BF-1002,Cassette - Concept Bracket 2,R. Rietveld,01/08/18,,
1292,N18-BF-6001,Cassette - Concept Wheel/axle ,R. Rietveld,01/08/18,,
1293,N18-BF-1003,Cassette - Concept Bracket 3,R. Rietveld,01/08/18,,
1294,N18-BF-0001,Cassette - Concept Bracket 1 Assy,R. Rietveld,01/08/18,,
1295,N18-BF-0002,Cassette - Concept Bracket 2 Assy,R. Rietveld,01/08/18,,
1296,N18-BF-0003,Cassette - Concept Bracket 3 Assy,R. Rietveld,01/08/18,,
1297,F18-FE-6001,Floor,K. Dominguez,01/08/18,,
1298,F18-FE-6002,Robot Volume - Starting Cofig,K. Dominguez,01/08/18,,
1299,F18-FE-6003,Robot Volume - Deployed Config,K. Dominguez,01/08/18,,
1300,V18-CH-6001,Volume - Chassis Basic,B. Long,01/08/18,,
1301,V18-LD-0002,Ladder Arm Design - Assembly #2,B. Long,01/08/18,,
1302,V18-LD-6001,Ladder Arm - Arm #1,A. Yanney,01/08/18,,
1303,V18-LD-6002,Ladder Arm - Arm #2,A. Yanney,01/08/18,,
1304,V18-LD-6003,Ladder Arm - Arm #3,A. Yanney,01/08/18,,
1305,V18-LD-6004,Ladder Arm - Body,A. Yanney,01/08/18,,
1306,V18-LD-6005,Power Cube,A. Yanney,01/08/18,,
1307,V18-LD-6006,Ladder Arm - Arm Pin,A. Yanney,01/08/18,,
1308,V18-LD-0001,Ladder Arm - Assembly,A. Yanney,01/08/18,,
1309,V18-LD-6007,Ladder Arm - Arm #4,A. Yanney,01/08/18,,
1310,V18-LD-6008,Ladder Bot- Grabificator,A. Yanney,01/08/18,,
1311,V18-LD-0003,Ladder Arm Design- Assembly #3,A. Yanney,01/08/18,,
1312,V18-LW-1007,Extended Part Of The Claw,T. Qu,01/09/18,,
1313,V18-FA-0001,Sam Wang Edition Assembly,S. Wang,01/09/18,,
1314,V18-FA-6001,Sw: 4 Arms Folding  First Arm,S. Wang,01/09/18,,
1315,V18-FA-6002,Sw: 4 Arms FoldingSecond Arm,S. Wang,01/09/18,,
1316,V18-FA-6003,Sw: Third Arm/outake,S. Wang,01/09/18,,
1317,V18-FA-6004,Sw: 4 Arms Folding Fourth Arm,S. Wang,01/09/18,,
1318,N18-BF-1004,Cassette - Concept Shaft Yoke,R. Rietveld,01/09/18,,
1319,V18-GN-0001,Starter Assembly,K. Dominguez,01/09/18,,
1320,V18-PD-6001,Pendulum - Short Bar ,J. Bassett,01/09/18,,
1321,V18-PD-6002,Pendulum - Long Bar,J. Bassett,01/09/18,,
1322,V18-PD-6003,Pendulum - Short Arm,J. Bassett,01/09/18,,
1323,V18-PD-6004,Pendulum - Long Arm,J. Bassett,01/09/18,,
1324,V18-PD-6005,Pendulum - Base ,J. Bassett,01/09/18,,
1325,V18-PD-0001,Pendulum - Prototype Assembly,J. Bassett,01/09/18,,
1326,V18-PD-6006,Pendulum - Smallist Bar ,J. Bassett,01/09/18,,
1327,N18-LW-1001,Modified Frame Of Motor Part,T. Qu,01/11/18,,
1328,N18-LW-1002,Extruding Version Of Claw,T. Qu,01/11/18,,
1329,N18-LW-0001,Claw Mk.ii,T. Qu,01/11/18,,
1330,N18-LW-1003,Modified Frame B,T. Qu,01/11/18,,
1331,N18-LW-0002,Cube Claw Assy 1.2,T. Qu,01/11/18,,
1332,N18-LW-1004,Claw Pivot Arm - Mirror,T. Qu,01/11/18,,
1333,V18-FA-6005,Sw: 3 Arms Folding - 1st Arm,S. Wang,01/11/18,,
1334,V18-FA-6006,Sw: 3 Arms Folding - 2rd Arm,S. Wang,01/11/18,,
1335,V18-FA-0002,Sw: 3 Arms Folding,S. Wang,01/11/18,,
1336,V18-FA-0003,Bane Bot Arm Motors,S. Wang,01/11/18,,
1337,N18-BF-6002,Cassette - Wheel/gear Housing,R. Rietveld,01/11/18,,
1338,N18-BF-2002,Cassette - 1/2 Inch Hex Shaft,R. Rietveld,01/11/18,,
1339,N18-BF-0004,Cassette - Proto Assy Cassette,R. Rietveld,01/11/18,,
1340,N18-WH-1001,Frame Of Cube Intake System,M. Schroeder,01/11/18,,
1341,N18-WH-0001,Wheel Cube Intake System Assembly,M. Schroeder,01/11/18,,
1342,N18-FK-2001,Stage 1 V0.1 (5x2 Tube),B. Long,01/11/18,,
1343,N18-FK-0001,Forklift Asm,B. Long,01/11/18,,
1344,N18-FK-4001,Mid Stage,B. Long,01/11/18,,
1345,N18-LD-2001,Hex Shaft,A. Yanney,01/11/18,,
1346,N18-LD-2002,2x1 1/8 Inch Hollow Extrusion,A. Yanney,01/11/18,,
1347,N18-LD-0001,Ladder Arm - Top Assy #1,A. Yanney,01/11/18,,
1348,N18-LW-1005,The Half-rotate Frame,T. Qu,01/12/18,,
1349,N18-LW-1006,Hinge,T. Qu,01/12/18,,
1350,N18-LW-1007,Lower Frame,T. Qu,01/12/18,,
1351,N18-LW-1008,Arm Attachment,T. Qu,01/12/18,,
1352,N18-LW-0003,Claw Mk.iii,T. Qu,01/12/18,,
1353,N18-BF-2003,Cassette - L-shape Mounting Bracket,R. Rietveld,01/12/18,,
1354,N18-WH-4001,T-bracket With 1.124in Circle Milled Out,M. Schroeder,01/12/18,,
1355,N18-WH-2001,Hex Shaft - 7in,M. Schroeder,01/12/18,,
1356,N18-WH-0002,New Cube Intake System - Moveable Arms,M. Schroeder,01/12/18,,
1357,N18-WH-4002,New Cube Intake - Back Frame,M. Schroeder,01/12/18,,
1358,N18-WH-1002,New Cube Intake - Arm Frames,M. Schroeder,01/12/18,,
1359,N18-WH-6001,New Cube Intake - Experimental Turning Bracket,M. Schroeder,01/12/18,,
1360,N18-WH-6002,New Cube Intake -  Experimental Turning Bracket,M. Schroeder,01/12/18,,
1361,V18-CH-0001,Welded Chassis,J. Bassett,01/12/18,,
1362,N18-CH-2001,"1x2 31.5""",J. Bassett,01/12/18,,
1363,N18-CH-2002,"1x2 31.5""",J. Bassett,01/12/18,,
1364,N18-CH-2003,"1x2 27.5""",J. Bassett,01/12/18,,
1365,N18-CH-2004,"1x2 6.5""",J. Bassett,01/12/18,,
1366,N18-CH-2005,".5x1 31.5""",J. Bassett,01/12/18,,
1367,N18-CH-2006,".5x1 27.5""",J. Bassett,01/12/18,,
1368,N18-CH-2007,".5x1 6""",J. Bassett,01/12/18,,
1369,N18-FK-6001,Chain Vol,B. Long,01/12/18,,
1370,N18-LD-2003,2x2 C Channel,A. Yanney,01/12/18,,
1371,N18-LD-2004,1.735x1.735 C Channel,A. Yanney,01/12/18,,
1372,N18-LW-1009,Modified Frame,T. Qu,01/13/18,,
1373,N18-LW-1010,Opposite Verison Of Hinge,T. Qu,01/13/18,,
